,date,user,tweet
102,2023-04-01 06:35:35+00:00,CuteMahira2,"#Veterinary Aid &amp; Rural Development Camp was organised at #Udhampur by  Army in collaboration with Civil veterinary teams. Interactive session on livestock management benefited 6200 animals &amp; 240 farmers.

#WeCare #badltaJK #RussiaIsCollapsing #JioCinema #IPL2023OpeningCeremony https://t.co/sccqhbBCDF"
103,2023-04-01 06:34:51+00:00,nk3529620,जब दिन खराब हो तो ऐसा ही होता है 😄#IPL2023 #cskvsgt #KathaAnkahee #SSMB29 #GTvCSK #JioCinema #cskvsgt #MAGATears https://t.co/Y82jLgDSvq
104,2023-04-01 06:34:18+00:00,MamiJitu,"Mntapp jp lagi ni macau josss pauskan lagi macau p2 🌹

Untuk informasi result dan prediksi pasaran lainnya bisa langsung Wa ke Mami yah 📲 0813-2039-2524🖤 

#bocoranHk #angkajossydney #bocoranjitu #prediksijp #sydneyjoss #resultmacau #Results #TrumpIndicted #JioCinema https://t.co/Vv9jg7JKOG"
105,2023-04-01 06:34:18+00:00,iam_rrt,"@CricCrazyJohns Payment received.

Still #JioCinema is worst to streaming. Error came in several times while watching the match yesterday."
106,2023-04-01 06:34:02+00:00,profeziecelesti,#JioCinema #TrumpIndicted #Trump #LaRussadimettiti #Apocalipsis https://t.co/ySrl6fDObM
107,2023-04-01 06:33:37+00:00,akhlaquequmar35,"#Hotstar ko star ke sare channel including sport channel unka jha IPL aa rha hai live stream kr Dena chaiye jaise zee5 and Sony live kr rhe hai aur jyada reach karni hai to free live stream kr Dena chaiye
#JioCinema 
#Hotstar 
#IPLonJioCinema"
108,2023-04-01 06:33:12+00:00,armittal77,#BCCI should have verified the services of the #jiocinema before allowing their tender for #OTT broadcasting rights for #IPL2023.
109,2023-04-01 06:31:57+00:00,NBusinessindia,"ఐపీఎల్‌ కోసం జియో, ఎయిర్‌టెల్‌, వీఐ ప్రత్యేక ప్రీపెయిడ్‌ ఆఫర్లు..

Watch Video&gt;&gt;&gt;
https://t.co/HLay5OO5cw

#IPL2023 #IPLonJioCinema #JioCinema #jio #telecom #prepaid #offers #livestreaming #business #NBusinessindia"
110,2023-04-01 06:30:51+00:00,BishnoiTweets0,"बिश्नोई समाज का इतिहास बहुत ही प्राचीन है महासभा तो 1936 में आई है हम संत समाज के साथ हैं संत समाज का निर्णय अंतिम निर्णय माना जाएगा #BoycottMahasabha 
Jai Shree Ram #DonaldTrump #BoycottMahasabha #JioCinema"
111,2023-04-01 06:30:18+00:00,cheekufanclub18,"Virat Kohli Practising sweep shot in Nets.

Can we see some sweep shots from King Kohli's bat in #IPL2023 

#ViratKohli #ViratKohli𓃵 #IPL2023OpeningCeremony #JioCinema #RCBvMI https://t.co/vPaBxIlcNP"
112,2023-04-01 06:29:33+00:00,hubballi96,"BREAKING NEWS : 2.5 crore downloads jiocinema when dhoni is batting.
#IPL2023 #IPLonJioCinema #JioCinema #MSDhoni https://t.co/wqKNmkwPmn"
113,2023-04-01 06:28:09+00:00,AslimahMitra41,"Ucapan selamat memperingati hari film nasional dari Jokowi.

Ria SW PLOT TWIST Lee Dohyun Magda jokowi resmikan kek lido seokjin BIGHIT Nex Carlos Indonesia April Fools Ngemis #AustralianGP #YaliCapkini #JioCinema https://t.co/Bc29u4CjoI"
114,2023-04-01 06:27:19+00:00,aapkabhi,"Mahi looks in lot of pain and discomfort here..I can't see him in this way.
#MSDhoni #dream11 #cskvsgt #JioCinema #IPL2023 https://t.co/NuaRAVhala"
115,2023-04-01 06:27:16+00:00,Boolywoodstar1,Is this Funny? 🤯🤯🤯 #FunniestVideos #MAGATears #YaliCapkini #TimelessAlbum #IPL2023OpeningCeremony #JioCinema #GTvsCSK #เอ๋ชนม์สวัสดิ์ https://t.co/lRJz8csBBY
116,2023-04-01 06:26:54+00:00,sahillone596,"GT won by 5 wickets 
#TATAIPL #GTvCSK #JioCinema"
117,2023-04-01 06:26:47+00:00,TheArtSoul_,"@VibhuBhola (1) KKR &amp; DC
(2) Umesh Yadav &amp; Kuldeep Yadav
#JioCinema #IPL2023 #Saturday 
@VibhuBhola"
118,2023-04-01 06:26:42+00:00,NiranjanGhevare,"Jio cinema har 2 min mai crash karta hai bhai. Need maintenance 😐
#JioCinema #jio #MukeshAmbani"
119,2023-04-01 06:26:03+00:00,daggerhiphop_,@JioCinema @rashidkhan_19 fix your buffering issue #JioCinema #jiocrash
120,2023-04-01 06:25:39+00:00,singh_saab007,"🚨#Breaking अगर आपकी गाड़ी 15 साल पुरानी है और ट्रैफिक पुलिस ने वाहन को पकड़ लिया तो गाड़ी को सीधे स्क्रैप में भेज दिया जाएगा

◆ यह नियम आज एक अप्रैल से लागू हो रहा है 

#BS6 #AutoMobile AutoMobile
#JioCinema #BREAKING #BreakingNews No Breaking News
#AprilFoolsDay2023 #1stApril https://t.co/mjvjs6Bn6p"
121,2023-04-01 06:25:38+00:00,itvoice,Are you enjoying your experience watching #TATAIPL2023 on #JioCinema ?
122,2023-04-01 06:25:36+00:00,cheekufanclub18,"It's Virat Kohli vs Rohit Sharma tomorrow 🔥

#IPL2023 #IPL2023OpeningCeremony #ViratKohli #ViratKohli𓃵 #RohitSharma #JioCinema #RCBvsMI https://t.co/aDIqgDYrQc"
123,2023-04-01 06:25:34+00:00,ColorsMarathi,"'भाग्य दिले तू मला' या मालिकेचे 300 भाग पूर्ण झाल्याबद्दल संपूर्ण टीमचे मनपूर्वक अभिनंदन!
लाडक्या कावेरी - राजवर्धन यांच्यावर आणि मालिकेवर तुम्ही असाच भरभरून प्रेमाचा वर्षाव करा.
पाहा “भाग्य दिले तू मला” सोम - शनि, रात्री 9:30 वा. फक्त कलर्स मराठीवर आणि कधीही #JioCinema वर. https://t.co/WBKhypFQAC"
124,2023-04-01 06:24:58+00:00,Peeyush_Mishra8,"Kuch nhi bro bas Bhojpuri Commentary sun rha hu 😌😌🎵
#IPL2023OpeningCeremony #JioCinema #GTvsCSK #bhojpuricommentary #TATAIPL2023 #TATAIPL https://t.co/4ZXqLqKTzf"
125,2023-04-01 06:23:04+00:00,Rahulku48880911,Nature emage #YaliCapkini #MAGATears #TimelessAlbum #IPL2023OpeningCeremony #RussiaIsCollapsing #JioCinema #GTvsCSK #เอ๋ชนม์สวัสดิ์ #TOTP #JISOO_Blooming_With_ME https://t.co/KaAzveDtkV
126,2023-04-01 06:22:36+00:00,BishnoiTweets0,एक ही नारा है बिश्नोई महासभा से बिश्नोई समाज को  बचाना है। #BoycottMahasabha #IPL2023OpeningCeremony #BoycottMahasabha #JioCinema #Boycott60Minutes #BoycottMahasabha
127,2023-04-01 06:22:21+00:00,online_unna,"@JioCinema sucks.
It crashed so many times during yesterday’s match.
Funny thing it crashed for me in the last over, I missed @rashidkhan_19 scoring 10 runs in the last over.
#JioCinema #jio #TATAIPL #GTvsCSK #IndianPremierLeague #ipl2023 #jiocinemacrash #jiocinemasucks"
128,2023-04-01 06:21:30+00:00,Vickyaa74,@prashanth1039 Absolutely yesterday was not able to see the match due to buffering ridiculous and they were asking to see in TV Channel I don't even now know who is our cable operator #JioCinema
129,2023-04-01 06:21:29+00:00,ChiragRanga7,RCB is going to rule in this year ipl~insight {date - 1-APRIL-2023} #RCB #IPL2023 #AprilFoolDay #JioCinema #ViratKohli𓃵
130,2023-04-01 06:21:27+00:00,ahemsighh,"Hello @TeamYouTube please Help me to reach audience. 
It's been a year since I am uploading videos &amp; IDK but feel like your algorithm not working for my channel.
Please do check what's going wrong .
Link : - https://t.co/soVinChzvE

#JioCinema
#GTvsCSK #YouTube https://t.co/TGxBA8E4r5"
131,2023-04-01 06:21:13+00:00,im_yashag,"My prediction for IPL 2023
RR- Table toppers
RCB - 2nd
.
.
.
.
.
.
CSK- 2nd last
MI- last
#IPL2023 
#IPLonJioCinema 
#ViratKohli𓃵 
#CricketTwitter 
#JioCinema"
132,2023-04-01 06:21:10+00:00,daggerhiphop_,"@lakshayhere #JioCinema #jiocrash pura match barbaad kr diya, bar bar refresh he karte raho , please fix it"
133,2023-04-01 06:21:04+00:00,BishnoiTweets0,"मैं रहूँ या ना रहूँ पर मेरा बिश्नोई समाज रहना चाहिए।
जय श्री गुरु जम्भेश्वर भगवान।
#BoycottMahasabha #DonaldTrump #BoycottMahasabha #JioCinema #BoycottMahasabha #IPL2023OpeningCeremony #BoycottRussianSport #BoycottMahasabha #जय_श्रीराम"
134,2023-04-01 06:20:12+00:00,isbrohan,"Wherever he walks, he owns the place 🔥🦁
#Dhoni #JioCinema #GTvsCSK #IPL2023OpeningCeremony #WhistlePodu @CSKFansOfficial @ChennaiIPL @msdhoni https://t.co/RZrg95AVPf"
135,2023-04-01 06:19:26+00:00,BishnoiTweets0,"लिखते रहो जब तक न्याय नही हो जाये तब तक।
रीट्वीट पर भी जोर दे 👇🙏
बिश्नोई समाज है तो हम हैं
#BoycottMahasabha #BoycottMahasabha #DonaldTrump #Boycott60Minutes #BoycottMahasabha #BoycottRussianSport #BoycottMahasabha #RussiaIsCollapsing #JioCinema #TOTP #thankyouPikamee 🙏✍️"
136,2023-04-01 06:19:22+00:00,PrahaladItagi,"@rishibagree 6 crore unhappy Indians watched #IPL on #JioCinema yesterday. 

#happinessindex 

https://t.co/GRtN7lfVjp"
137,2023-04-01 06:19:07+00:00,Vygrofficial,"On Friday, users of JioCinema, which is owned by Reliance, complained on social media about app crashes and buffering troubles on Day 1 of the Indian Premier League 2023.
#IPL2023 #IPLonJioCinema #JioCinema #vygr #vygrnews
Read more news: https://t.co/vpL1BHLEPN https://t.co/2UalDCAno4"
138,2023-04-01 06:18:47+00:00,LetsUnMuteIndia,"#Dhoni is an emotion - even for #ArijitSingh 

#MSDhoni #CSKvGT #IPL #viralvideo #JioCinema 

Subscribe to our YouTube page: https://t.co/bP10gHsZuP https://t.co/G8KTWnnqfk"
139,2023-04-01 06:18:26+00:00,thenxtupdate,"🍿Now Streaming in OTT 🍿
#Ayothi #Bhoola #viduthalaireview
#PathuThalaDisaster #PathuThalaReview #JioCinema #Netflix #AmazonPrimeVideo #hotstartamil #ahatamil #ZEE5Tamil #Zee5
https://t.co/hhFz9XKsdk"
140,2023-04-01 06:18:21+00:00,LetsUppMarathi,"IPL 2023 : गुजरात विरुद्ध चेन्नई सामन्यात #JioCrash हा ट्विटर ट्रेंड बनला, कारण…
#jioCrash #JioCinema #IPLonJioCinema 

https://t.co/q5FNfQHPJY"
141,2023-04-01 06:18:13+00:00,justvoot,"Weekend bhi, aur 2 matches of #TATAIPL on #JioCinema bhi! 🤩

Watch TATA IPL streaming for free on #JioCinema.

#TATAIPL #JioCinema #TATAIPLonJioCinema #IPL2023 | @IPL @JioCinema https://t.co/sYkN5OaW6f"
142,2023-04-01 06:18:03+00:00,jaankaritak99,"https://t.co/nCfehYNGy6

#IPL2023OpeningCeremony #JioCinema #GTvsCSK #IPL2023 #iplopeningceremony #IPLonJioCinema #IPL2023 https://t.co/E1snSiWo3h"
143,2023-04-01 06:17:29+00:00,CricTusharv,"Now should be a common knowledge 😌💛💛

#RuturajGaikwad #IPL2023OpeningCeremony #JioCinema #CSKvGT #CSKvsLSG #GTvsCSK #MSDhoni𓃵 https://t.co/EGsacGc907"
144,2023-04-01 06:17:21+00:00,hey_its_abhi,@rajasthanroyals @reliancejio #JioCinema with or without 5G 🤦🏾‍♂️ https://t.co/YIfb4tgTqU
145,2023-04-01 06:17:08+00:00,wanderlust_pure,"Italy 🇮🇹

RATE THE VIEW
#YaliCapkini #TimelessAlbum #JioCinema #TOTP #เอ๋ชนม์สวัสดิ์ https://t.co/CbX3yvCTTx"
146,2023-04-01 06:16:42+00:00,DayCrick,#msdhoni𓃵 #viratkohli #Hotstar #JioCinema #Viewership #Dhoni #Virat #Ipl #Crickday https://t.co/KJTUEBClQL
147,2023-04-01 06:16:33+00:00,imrana_sarfraz,"Dil ki bat
#TimelessAlbum  #HyunBin  #MAGATears  #JioCinema  #RussiaIsCollapsing  #IPL2023OpeningCeremony  #TOTP  #JISOO_Blooming_With_ME https://t.co/ZWnfcwZvsJ"
148,2023-04-01 06:16:12+00:00,Cromax_98,Airtel ka sim aur net use karke #JioCinema pe #TATAIPL2023  dekhte aur  usme  #bhojpuricommentary ka maza lete logo ko dekhne ke baad Ambani be like: https://t.co/go7MRnAFzE
149,2023-04-01 06:15:53+00:00,BestMediaInfo,"JioCinema claims concurrent viewership of GT vs CSK opener peaked at 1.6 crore

#IPL2023 #JioCinema 
https://t.co/NoU4X7yZka"
150,2023-04-01 06:15:42+00:00,Chebetruto5,"Realtors Expo at Nanyuki set to begin anytime now. Make sure you attend. #BreakfastAndGolfDayNanyuki
#YaliCapkini 
#IPL2023OpeningCeremony 
#TimelessAlbum 
#RussiaIsCollapsing 
#JioCinema https://t.co/lZLRrSftwQ"
151,2023-04-01 06:15:35+00:00,Cricketjaankari,"https://t.co/9KZ32OFIaW

#IPL2023OpeningCeremony #GTvsCSK #JioCinema #LSG #LucknowSuperGiants #iplopeningceremony #IPLonJioCinema #IPL2023 https://t.co/YscGEOgzXR"
152,2023-04-01 06:15:21+00:00,ni3_100ni,"Sir dard...😋
Follow for more such videos

#AprilFoolDay #JioCinema #IPL2023OpeningCeremony #AprilFools #CoupleGoals #rehanitin #comedy #shortsyoutube #Couples
@shayari_in_ @Atheist_Krishna https://t.co/qfQpujEfSv"
153,2023-04-01 06:15:09+00:00,mukeshdhons,"#GodMorningSaturday 
#JioCinema https://t.co/zN7Na8tCtR"
154,2023-04-01 06:15:08+00:00,TasawarAbbasMe,"Pakistan is love 
#GTvsCSK #JioCinema #MAGATears #TimelessAlbum #RussiaIsCollapsing #YaliCapkini #TOTP #JISOO_Blooming_With_ME #เอ๋ชนม์สวัสดิ์"
155,2023-04-01 06:15:03+00:00,HokiJenaka,"Untuk Hasil result pasar lain, 
Bos jenaka bisa langsung gas cus ke whatsap📱
📲+6281219918331
Gratis tanpa mahar apalagi jamu² 
Kita sama² cari jp✅
#angkajitu 
#angkajitutogel
#angkamain 
#angkabocoran 
#angkajadipoipet
#YaliCapkini #JioCinema #thankyouPikamee https://t.co/YFOZeTcWp0"
156,2023-04-01 06:13:34+00:00,No1policeCom,"चंबल के बेखौफ बदमाश,! मुरैना के बानमौर में कपड़ा व्यापारी की सरेआम हत्या,गोली मारकर भाग निकले दो बदमाश,वारदात CCTV कैमरे में कैद
#YaliCapkini #MAGATears #JioCinema #GTvsCSK #TOTP #viral #Morena #CCTV #crime #Police @OfficeofSSC @OfficeOfKNath @drnarottammisra @MP_MyGov @SPMorena_ https://t.co/iVwjsTODLZ"
157,2023-04-01 06:13:32+00:00,HailViratKohli,"Virat Kohli In Nets 🤩🔥
He’s looking In Great Touch, 🥵💥

The best yet to come from King @imVkohli 🐐♥️

#RCBvsMI #ViratKohli #KingKohli #RCB #JioCinema #IPL2023 

 https://t.co/mox4uuesGb"
158,2023-04-01 06:13:30+00:00,wanderlust_pure,"California 🇺🇲
#YaliCapkini #TimelessAlbum #เอ๋ชนม์สวัสดิ์ #JioCinema #TOTP https://t.co/KYsQKixh0g"
159,2023-04-01 06:13:02+00:00,mithunn77,"RCB vs Chennai tickets for Sale. It's a P stand Annex tickets which has hospitality meaning Food and Drinks are included. Hit me up if you looking for one. 
#RCBTicket #rcbvschennai #bangalore #RCB #rcbfans #ipltickets #kholi #dhoni #Chennai #IPL2023 #JioCinema #chinnaswamystadiu"
160,2023-04-01 06:12:50+00:00,Suryansh1329,"Kame Williamson is ruled out of IPL 2023...

#GTvsCSK #JioCinema #MSDhoni"
161,2023-04-01 06:12:41+00:00,PTI1N,"آجائیں سب انصافینز کے اکاونٹس مضبوط کرتے ہیں۔

اس ٹویٹ کو ریٹویٹ کریں، اپنا اکاونٹ ہینڈل مینشن کریں اور سب ایک دوسرے کو فالو کریں۔
#JISOO_Blooming_With_ME
#JioCinema
پٹواری اس ٹویٹ سے دور رہیں۔.. https://t.co/PjE6Kaukc5"
162,2023-04-01 06:12:28+00:00,MamiJitu,"Prediksi Sydney🌹
Sabtu 01 April 2023

Untuk informasi result dan prediksi pasaran lainnya bisa langsung Wa ke Mami yah 📲 0813-2039-2524🖤 

#bocoransdy #angkasdy #bocoranjitu #prediksijitu #sydneyjoss #prediksijitu #bocorantogel #Sydney #BLACKPINK #JioCinema #เอ๋ชนม์สวัสดิ์ https://t.co/NlWObOlYvQ"
163,2023-04-01 06:12:26+00:00,Peeyush_Mishra8,"Thanks Jio Cinema for providing such a legendary Bhojpuri Commentary. 🛐
#bhojpuri #TATAIPL2023 #TATAIPL #bhojpuricommentary #IPL2023OpeningCeremony #JioCinema #GTvsCSK #JioCinemaapp https://t.co/fLMwW6bfWi"
164,2023-04-01 06:12:21+00:00,mnaveedsadiq,"#caarwan
#TransDayOfVisibility
#UrduNews
#UrduPoetry
#เอ๋ชนม์สวัสดิ์
#JioCinema
#IPL2023OpeningCeremony
#JISOO_Blooming_With_ME
#MSDhoni𓃵
#cskvsgt
#arwx
https://t.co/SYxGksTwGj"
165,2023-04-01 06:12:20+00:00,Who_Sumit,"Kane Williamson ruled out of IPL 2023. (Source Sports Tak)

#IPLonJioCinema #IPLonStar #TATAIPL2023 #IPL2023OpeningCeremony #cskvsgt #CSKvGT #GTvCSK #GTvsCSK #iplopeningceremony #ViratKohli #IPL2023 #whistlepodu #Yellove #MSDhoni #MSDhoni𓃵 #jiocrash #JioCinema #JioCinemaapp"
166,2023-04-01 06:11:46+00:00,mdsanjaykhan,"A Deal for gamer, you cannot MISS

#IPLonJioCinema #jiocrash #JioCinema #PS5Share #ps5india #ChennaiSuperKings #cskvsgt 

Sony PS5 Digital Standalone https://t.co/QVvCXLT10d via @amazon"
167,2023-04-01 06:11:39+00:00,NaijaBet,"Which of the Corner kick Overs are you Placing a Bet On?

#NaijaBet #TimelessAlbum #InterFiorentina #BBTitians2023 #JioCinema"
168,2023-04-01 06:11:33+00:00,abhisday,"Just watched #ArijitSinghLive on #IPL2023OpeningCeremony and it gave me goosebumps. This year's my bucket list is to attend his live show in person. He is not a human, he is an emotion 😍🤟#JioCinema"
169,2023-04-01 06:11:28+00:00,kasshifgul,"پروگرام ""ایسا ہے خیبر پختونخوا"" کے آنے والے پروگرام کے مہمان اور خیبر پختونخوا کا ابھرتا ستارہ ریحان اظہر ہیں، جنہوں نے باکسنگ کی دنیا میں پاکستان اور اپنے صوبے کا نام روشن کیا۔
#YaliCapkini #MAGATears #TimelessAlbum #IPL2023OpeningCeremony #RussiaIsCollapsing #JioCinema"
170,2023-04-01 06:11:16+00:00,KaurHarjee1,"#JioCinema #Sikhs 
@thakurdalipsing @Namdhari_sikhs @EKTA_DE_MALIK_ https://t.co/VA7X8M4WUv"
171,2023-04-01 06:11:09+00:00,ImRajeev4444,During opening ceremony of #TATAIPL2023 . Moment of the Day . @msdhoni @arijitsingh #cskvsgt #IPL2023OpeningCeremony @ipl #JioCinema #bhojpuricommentary https://t.co/mrAE3G1qi8
172,2023-04-01 06:11:06+00:00,priyadh09807211,"“You will do foolish things, but do them with enthusiasm.” ― Colette
#AprilFools #AprilFoolDay #AprilFool #AustralianGP #AprilFoolsDay #cskvsgt #GTvsCSK #HyunBin #IPL2023OpeningCeremony #JioCinema #MAGATears #businessgrowth #fiverrseller #Clicks 
https://t.co/nVWRQbzB4L https://t.co/tm0hY4ML19"
173,2023-04-01 06:10:22+00:00,Mukesh__Gupta_9,"#IPL2023OpeningCeremony
#GTvsCSK #JioCinema #JioCinema #IPLonJioCinema #IPL2023 #IPL2023OpeningCeremony 
#iplopeningceremony 
#IPL2023OpeningCeremony 
#iplopeningceremony https://t.co/KpGWTF3CtT"
174,2023-04-01 06:10:19+00:00,SheikhNabeel786,"Real Meaning of ارض  🌌in #Arabic
Where we going Instead of #Quran?
@SahilAdeem 

#Muslim_Identity #Ramadan #ShaneRamazan2023 #SahilAdeem
#NoCommentZeroReach #NationStandswithCJP
#عدالتوں_کو_دھمکانا_بند_کرو
#Ramadan2023 #SupremeCourtOfPakistan #YaliCapkini #MAGATears #JioCinema https://t.co/lJLc6OiJAR"
175,2023-04-01 06:10:05+00:00,buzzpradhuman,"Thing's are distracting you but you have to focus.

#JioCinema"
176,2023-04-01 06:10:03+00:00,KamadenuTamil,"‘ஜியோ சினிமா’ செயலி; ஐபிஎல் ஆட்டத்துக்காக ஒரே நாளில் 2.5 கோடி டவுன்லோடு சாதனை

#JioCinema #App #2.5CroreDowloads #TATAIPL2023  #KamadenuTamil  https://t.co/EJNQ37Gn1D"
177,2023-04-01 06:09:58+00:00,DhyeyRajyaguru,Please bring back the 2011 ipl scorecard graphics #ipl #JioCinema #StarSports #iplgraphics
178,2023-04-01 06:09:42+00:00,Questio05585171,"Congrats Delhiwalo Rewdiwal  ne phir se Rs 25000/-
Chuna lagadiya aapke paise ka.

#AprilFoolsDay
#PappuDiwas 
#JioCinema"
179,2023-04-01 06:09:32+00:00,SUO_Aniket_Das,"@arijitsingh Touched @msdhoni Feet During @IPL Opening Ceremony🙇💝
.
.
.
#MSDhoni #Dhoni #ArijitSingh #IPL2023OpeningCeremony #TamannaahBhatia #iplopeningceremony #cskvsgt #CSKvGT #cskvsgg #GTvsCSK #JioCinema #IPL https://t.co/ZKP3J3YwqP"
